CommonName,Type,MAP,NFFD,NPP,PPT_sm,RH,SHM,TD,Wetness,Landcover
Sierran Treefrog,0,427.4268494,183.3458252,2250,52.65417099,53,170.6859283,22.79999924,4.667847633,8
Sierran Treefrog,0,358.3108826,177.5573273,1891,48,52,193.0891724,22.68991852,7.99481535,8
Sierran Treefrog,0,360.2655029,179.7598572,1785,48.83016586,52.87992477,190.1200867,22.70000076,5.148202896,10
Sierran Treefrog,0,356.0372314,178.8851929,1800,49.00531006,52.89071274,188.4583893,22.69945717,3.958298922,8
Sierran Treefrog,0,625.0978394,206.2828979,2374,63.62563324,61.87902832,144.8120422,22.60000038,3.614198923,8
Sierran Treefrog,0,312.2687988,219.1248627,1554,45.75762177,57.83266068,224.4203796,23.07082367,4.677937508,8
Sierran Treefrog,0,356.6545715,186.7179718,1686,50.75278091,55.55526352,198.2146759,22.60000038,7.360133171,8
Sierran Treefrog,0,350.9926147,178.8401794,1858,49.08761215,52,187.334549,22.69277763,5.779132366,8
Sierran Treefrog,0,783.3656006,197.2111359,2348,75.22109985,64.50774384,116.1178131,22.75172043,2.722352982,1
Sierran Treefrog,0,913.6011963,197.6985779,5208,123.2067719,61.30126953,79.42166901,21.43973541,3.132635832,8
Sierran Treefrog,0,771.4277954,203.5749969,4758,106.9910965,61.32733154,94.31142426,21.39322662,5.155922413,1
Sierran Treefrog,0,779.798645,202.9302673,5039,107.6571884,62.38002396,92.64550018,21.15079117,9.436576843,1
Sierran Treefrog,0,691.6640015,225.7917023,4101,133.3217621,67.887146,72.59620667,19.63728333,4.833811283,10
Sierran Treefrog,0,861.8118896,226.917572,4943,116.5457306,63,89.85105133,21.24679947,6.609079838,17
Sierran Treefrog,0,262.942627,235.130661,1430,26,55.00719452,391.5871277,24.87931252,6.258769512,10
Sierran Treefrog,0,305.5646057,226.5819244,1533,25.60199928,56,349.9816589,24.49483681,7.490117073,8
Sierran Treefrog,0,841.3329468,203.6017151,5212,117.8279648,60.66674805,87.53935242,21.60000038,4.403936386,1
Sierran Treefrog,0,898.020874,203.9463501,5004,124.9262466,61.94639587,81.41676331,21.5640831,3.591496229,1
Western Toad,0,766.0983887,202.7879791,5039,106.1997681,61,94.81871033,21.3200779,6.197797775,1
Sierran Treefrog,0,921.8619385,198.636673,4649,126.3317719,61.93462753,79.10470581,21.59253693,4.170826435,1
Sierran Treefrog,0,1049.368408,197.0601501,5455,188.5538635,65.21109009,51.19596863,20.98904419,3.271264076,1
Sierran Treefrog,0,964.7316895,195.9179535,4465,131.7096558,61.23278427,74.99568939,21.38046837,4.38952446,1
Sierran Treefrog,0,1187.913818,186.422699,4726,153.1835327,64.59855652,58.08131027,20.9007206,2.76033926,1
Sierran Treefrog,0,836.5444946,195.0933685,4575,116.9152603,62.06298447,83.75189209,21.4988842,3.248807907,1
Sierran Treefrog,0,791.1871338,197.1217804,5727,124.9669037,62.01607132,78.97560883,21.36969566,3.726504326,1
Sierran Treefrog,0,680.6515503,216.4113464,5481,101.0062332,62.04837418,103.381958,21.84703636,6.209170818,1
Sierran Treefrog,0,1186.65918,188.3563385,5784,137.1960449,66.24136353,63.6159935,20.86143303,2.530903339,1
Sierran Treefrog,0,252.5869446,189.4149475,4971,73.58179474,52,168.851532,26.04149055,13.63985443,18
Sierran Treefrog,0,255.0838165,189.3096161,5378,73.64670563,52,168.5034332,26.19289589,13.53872967,15
Sierran Treefrog,0,262.6592712,189.7197266,4439,74.71130371,52.64415741,164.8043518,26.12506676,12.70117569,10
Sierran Treefrog,0,680.6593018,220.2755737,3416,132.3616638,68.63790131,72.44606781,19.90046501,3.352686167,8
Sierran Treefrog,0,556.6773682,232.6787415,4737,109.0557404,64.71602631,98.42890167,20.73779106,2.803761005,1
Sierran Treefrog,0,696.1229858,223.4246674,4491,135.3922729,68.51624298,71.35919189,19.5424614,5.299167633,1
Sierran Treefrog,0,482.8903198,259.9873352,1963,85.26251221,60.50028992,143.1769409,21.95871353,14.70742512,18
Sierran Treefrog,0,479.7310486,253.7954254,2016,85.23882294,60.9413414,140.1644287,21.67606354,2.786505699,10
Sierran Treefrog,0,351.8069153,172.6557312,1368,50.94438934,52.90945053,184.855423,24.89632988,5.790530205,18
Sierran Treefrog,0,336.7363281,176.336853,2042,47.31892776,53.22769547,200.5838623,25.16778564,6.788315773,8
Sierran Treefrog,0,345.0418091,176.7566071,2248,47.38537598,53.07245636,198.0702209,25.23629379,9.220977783,8
Sierran Treefrog,0,322.2689819,180,1696,43.11969757,53.17779541,214.6123199,25.63529015,6.329901218,14
Sierran Treefrog,0,318.7071533,177.2799835,1929,44.27840042,53.44213867,207.1242828,25.26857948,7.120170593,8
Sierran Treefrog,0,310.5586853,181,1813,37.31998062,52,244.0423737,26.29999924,5.217931747,8
Sierran Treefrog,0,315.2293396,181.0415955,1730,38.92435837,52.96596146,234.9571838,26.20340538,4.842068672,8
Sierran Treefrog,0,320.6990662,179.8052673,3171,38.82632828,52.00895691,237.8924561,25.83691025,4.658942699,14
Sierran Treefrog,0,316.5993652,177.0187836,4380,39,51,238.1781311,26.05686378,7.560409069,15
Sierran Treefrog,0,314.468811,178.9474792,3967,39,51.97373962,239.0830841,25.90262604,7.034973621,15
Sierran Treefrog,0,313.8179321,177,3785,39,51,237.0084534,25.96049118,10.04938984,14
Sierran Treefrog,0,311.0429993,177,2917,38.02186584,51,240.4819946,25.97587013,7.606716633,8
Sierran Treefrog,0,289.085022,186.4194946,1024,35,53,261.8018188,26.11251831,6.97670269,8
Sierran Treefrog,0,288.8198242,186.1386566,1100,35,53,263.905304,26.17176056,8.994534492,8
Sierran Treefrog,0,294.5041199,185.3966217,1027,34,52.90084076,268.6499939,26.29999924,5.809576988,8
Sierran Treefrog,0,300.2001343,183,1268,34.1302948,52,264.2200928,26.4534893,7.562852383,8
Sierran Treefrog,0,316.7272644,163.4838562,2302,50.15527344,50.61537552,180.6643982,24.70973206,7.127349377,14
Sierran Treefrog,0,335.5652466,164.106308,2886,37,49.02894211,228.074295,25.79710388,15.71672726,15
Sierran Treefrog,0,295.4075012,177.8090668,2159,39,51,239.6780243,26.28283119,7.137552738,8
Sierran Treefrog,0,340.5855103,165,3109,38,50,223.3912964,25.70000076,13.04286861,15
Sierran Treefrog,0,282.1763306,184.1015778,2050,35.69752502,52,266.7762146,26.37211037,5.030853271,15
Sierran Treefrog,0,342.7313538,165,2424,38,50,221.962265,25.70000076,11.56168365,14
Sierran Treefrog,0,428.0786438,183.6535187,1393,42.14817429,56.43866348,194.154129,23.65587425,4.061034203,8
Sierran Treefrog,0,299.0166626,177,1893,39.37761688,51,237.3008575,26.12457657,6.609433651,17
Sierran Treefrog,0,409.1234741,192.5907745,1342,43.30155563,58.85704422,197.4354858,23.41230774,5.200228214,8
Sierran Treefrog,0,426.5041809,186.484436,1471,42.74375916,57.37041473,193.2914734,23.4768734,4.929165363,8
Sierran Treefrog,0,395.3082581,197.2263489,1540,43.51597977,60,202.5285492,23.46254921,5.075108051,10
Sierran Treefrog,0,327.1192017,202.3220367,1203,35.80432129,57.18465042,257.2042236,24.60106659,5.416701794,8
Sierran Treefrog,0,261.1611938,214.2804108,1447,24.71387863,54.71333313,377.699646,25.70000076,5.117075443,8
Sierran Treefrog,0,258,207.286438,1122,27,54,355.5270081,25.80811119,5.50487709,8
Sierran Treefrog,0,335.3013,170.0486908,1517,40.95118713,50.90100861,221.1651306,25.78753662,4.386695862,8
Sierran Treefrog,0,343.053833,180.4391785,1461,43.87137222,53.74274826,214.3771057,25.33035469,4.440702915,8
Western Toad,0,322.6971741,163.9651489,2550,38,50,223.6270599,25.54369545,6.566786766,8
Sierran Treefrog,0,389.1820068,188.2392883,1470,48.02828979,56.61964417,194.0289764,24.48566818,3.64348793,8
Western Toad,0,404.7475891,192.2124329,1410,50.42713928,58.66676712,187.9381561,24.25729752,4.323475361,10
Sierran Treefrog,0,397.5990295,199.668808,1386,49.16167831,60.32849884,195.4654541,24.25098038,4.78456068,8
Sierran Treefrog,0,389.2395935,205.0262604,1318,45.37156296,61.48220444,205.9232788,23.99548721,5.860979557,8
Sierran Treefrog,0,394.1875916,201.6034546,1229,45.43913651,60.92279816,202.9892273,23.96151543,5.825405121,8
Sierran Treefrog,0,262.2476196,209.2456818,1266,25.02072525,54,366.33255,25.68595314,5.122147083,8
Sierran Treefrog,0,336.5510559,169.7929993,1495,40.04397583,50,222.4714661,25.77491951,6.558052063,8
Sierran Treefrog,0,314.4613647,246,NA,33,57.98750305,283.9301453,23.80131531,13.37402439,17
Sierran Treefrog,0,767.6455688,149.9339447,3848,76.36756134,52.99697113,108.6948318,22.09528542,3.601122379,8
Sierran Treefrog,0,723.9447632,149.112915,4072,71.88243866,50.80162048,118.2520828,22.28801155,2.762086391,8
Sierran Treefrog,0,223.4674225,145.4978027,4357,64.40151978,47,150.8705292,25.00964355,11.75205326,14
Sierran Treefrog,0,263.4293518,234.8831329,1278,26,55.04965973,391.5681152,24.89167023,6.670392513,8
Sierran Treefrog,0,279.3394165,228.4745636,1338,26.19726753,56,370.7984009,24.70280838,5.560826778,10
Sierran Treefrog,0,305.1464233,229.6183624,1263,44.64362335,58.64374924,229.5795135,23.41975975,4.177700996,10
Sierran Treefrog,0,416.1941528,205.764389,1774,50.10022736,56.33420944,191.0570374,22.77643585,5.114442825,8
Sierran Treefrog,0,838.9905396,219.6482086,4360,111.0871353,65.10453796,89.23941803,21.38955116,3.092405081,1
Sierran Treefrog,0,860.4978027,225.7399292,4618,117.9947128,63.42153168,88.97047424,21.22903633,3.302375555,8
Sierran Treefrog,0,754.2927856,201.9417572,4649,105.2754288,60.8663063,95.26383972,21.2569313,3.482328892,18
Sierran Treefrog,0,694.3699341,233.4284821,NA,98.65412903,63.03112793,111.630127,21.49688721,9.31526947,17
Sierran Treefrog,0,681.173645,199.2728882,3754,73.27101898,57.27448654,133.9295807,24.07388878,3.256179094,10
Sierran Treefrog,0,741.5855103,223.5762634,3829,99.77799988,62.44764328,102.0477142,21.41889572,5.167586327,8
Sierran Treefrog,0,1273.970337,197.0727386,4704,136.3356628,62.65425491,65.48423004,20.60000038,6.046438694,10
Sierran Treefrog,0,291.3047791,192.1147003,1330,33.60207748,54,276.4210815,25.23985863,4.36044836,8
Sierran Treefrog,0,343.9734802,171.8684998,1246,42,51.00054932,214.3700256,25.52912903,5.728839397,8
Sierran Treefrog,0,338.8803711,168.7289581,1519,40,50,222.4449005,25.69861984,7.144576073,8
Sierran Treefrog,0,678.0186768,206.6988525,1746,63.5210495,63.17378616,141.1407623,22.68683624,2.657793999,8
Sierran Treefrog,0,824.3539429,198.4176331,2767,68.24736023,64.2232666,121.1585922,22.39187813,3.342324495,1
Sierran Treefrog,0,906.2512817,195,1884,73.56170654,65.73164368,107.0160751,22.02423477,3.424944639,8
Sierran Treefrog,0,448.2931519,204.2976227,1688,59.38111496,58.2973938,169.2737122,22.85940552,4.138763428,8
Sierran Treefrog,0,287.620575,227.9486084,1225,26,56,361.6523743,24.79999924,8.337715149,10
Sierran Treefrog,0,258.3618469,234.8912048,1431,26,54.3001442,399.5497437,24.96998024,6.482811928,10
Sierran Treefrog,0,558.7576904,216.0962067,1924,42.77028275,61.19234085,194.997757,23.68746376,4.287858963,10
Sierran Treefrog,0,275.0525513,229.5400543,1266,24,55.262146,388.2685242,24.60000038,8.064328194,18
Sierran Treefrog,0,338.8731689,218.3957977,1584,28.53473282,55,316.6538086,24.39305305,3.503787756,10
Sierran Treefrog,0,280.9802246,229.5505066,1422,26.86947441,56.25156403,367.8950806,24.71305275,6.453689575,10
Sierran Treefrog,0,279,223.6340637,1235,26.79923058,55,365.9809875,24.60466576,6.681837082,8
Sierran Treefrog,0,277.8971558,227.1949921,1136,26,55,373.2862549,24.70000076,5.652231216,10
Sierran Treefrog,0,257.4650574,234.4275055,1836,25,54.57257843,401.2167358,24.98308563,5.123419285,10
Sierran Treefrog,0,811.5109863,207.7422791,5483,157.5767975,62.19882965,62.42627716,20.72771072,2.544265747,1
Tiger Salamander,0,630.1929932,167,5156,196.5869904,57.06284714,49.32646179,21.53441048,4.851855755,10
Tiger Salamander,0,537.4795532,158.9521332,4110,180.6648102,58,51.70207214,21.20000076,5.451150894,8
Tiger Salamander,0,496.6062012,160.6298981,3442,174.3701019,56,56.93347168,21.89999962,4.425185204,10
Tiger Salamander,0,493.9355164,160.7168427,4435,165.8192444,57,57.42293549,21.21270943,5.434243202,8
Tiger Salamander,0,509.6693726,161.8938904,4304,167.3896484,57,56.67167664,21.39999962,5.456761837,15
Wood Frog,0,540.4951782,142.9224548,3923,205.1290894,55,45.03579712,22.20000076,4.463199139,18
Tiger Salamander,0,499.9250183,155.6488037,3530,179.976593,56,53.58153534,21.70000076,4.795378685,8
Tiger Salamander,0,540.8978882,144.6683044,5198,193.4091797,57.11421967,47.80114746,21.89999962,4.674963474,5
Tiger Salamander,0,549.2943726,148.2666473,4860,172.0385437,60.35155106,49.49394608,21.39999962,3.113561392,1
Tiger Salamander,0,480.032959,150.2961884,4830,154.8467712,59.77922821,57.22010803,21.5,4.393956661,17
Tiger Salamander,0,574.9254761,165.8832855,4615,194.1158905,57,51.22238922,21.98834038,6.172918797,15
Tiger Salamander,0,549.203186,137.819458,5284,212.6918945,55.00610733,42.64278412,22.100914,2.095511913,1
Tiger Salamander,0,616.9179077,164,4542,197.6819,57,48.72905731,21.68709373,5.212007046,15
Tiger Salamander,0,734.3937378,168.1764069,5346,204.7622223,60,45.79514313,21,7.493202686,5
Tiger Salamander,0,538.369873,145.5354004,4547,193.8258362,57,48.3155098,22,3.242767096,10
Tiger Salamander,0,824.8048706,162.3971558,6907,226.8218842,61.37081146,39.97441864,20.73971558,5.382507324,1
Tiger Salamander,0,708.9227295,151.850174,5158,192.8240662,62.14673615,43.33832932,21.51491356,3.330272913,8
Tiger Salamander,0,495.2915649,154.843277,3277,183.5905304,56.03725815,52.93881989,21.69626236,4.563775063,8
Tiger Salamander,0,507.1282043,151.0860291,4682,192.8322906,56.53887939,50.27682114,21.70000076,7.562591553,8
Tiger Salamander,0,494.4967041,149.6543732,4944,190.8150635,55.98696136,51.02557373,21.70775986,4.469387054,8
Tiger Salamander,0,491.3864746,148.6380005,4987,191.0347137,55.98487473,50.9134407,21.70726204,6.959898472,5
Tiger Salamander,0,312.380249,219.3687286,1753,44.4499855,61.37061691,242.6790314,23.9629364,7.364599705,8
Tiger Salamander,0,309.1920471,218.4810333,1822,43.93337631,60.93334198,245.7202454,24.00666618,6.600610256,8
Tiger Salamander,0,170.808197,245,3786,20.11500549,60,539.3997192,23.89999962,6.900020599,8
Tiger Salamander,0,212.3736267,245.6152802,4795,29.42468452,61.0209465,406.4623413,24.79999924,4.317438126,15
Tiger Salamander,0,302.5219421,216.5847778,1766,46,60,247.7115326,24.04896736,5.075541019,15
Tiger Salamander,0,301.0184326,215.388031,2522,46,60,246.317749,24.10000038,4.489434242,15
Tiger Salamander,0,256.1651611,237.4599457,1435,38.40295029,61,313.6292725,24.29999924,5.264451981,8
Tiger Salamander,0,256.4169006,238.051651,NA,38.0615387,60.76631546,313.5466919,24.29999924,8.57595253,18
Tiger Salamander,0,255.0688782,239.6789703,1727,38,61,317.1212158,24.29999924,9.904324532,8
Tiger Salamander,0,255.0403748,238.0252838,1362,34.62646484,60.97284317,328.7723389,24.20000076,6.404091358,8
Tiger Salamander,0,333.2271729,218.9152832,1633,53,61,210.7582855,23.79999924,6.816055775,15
Tiger salamander,0,334.589386,219.1865845,1714,53.59183884,61,209.556778,23.79999924,6.326663971,10
Tiger Salamander,0,338.7209473,213.7848358,1717,54.00830841,60,202.787796,23.6972599,6.381441116,10
Tiger Salamander,0,218.7356415,242.8200836,2981,29.70858574,60,384.7633667,24,8.053887367,10
Tiger Salamander,0,223.4313812,251.1651764,1688,30,60,395.8103943,23.5,6.125600815,10
Tiger Salamander,0,357.1169128,217.2121429,1527,51.59943771,60,205.5678864,22.72121429,6.469347954,8
Tiger Salamander,0,360.1742859,217,1511,51.20207214,60,205.3140564,22.70000076,5.065508842,8
Tiger Salamander,0,405.0003662,219.1837769,1923,57,61,185.0083618,22.7351532,6.115557194,10
Tiger Salamander,0,273.4460449,233,1542,34,59,317.9992676,23.38684464,6.841899872,8
Tiger Salamander,0,301.9707642,217.3470001,3179,46,60.01954269,245.0948334,24.03313255,5.417817593,15
Tiger Salamander,0,254.7825012,237.4364166,1465,33,60,332.7926025,23.68618965,5.393270969,8
Tiger Salamander,0,601.9528809,201.5225677,3802,120.4650116,58.48636627,95.48716736,22.70316315,7.957008362,10
Tiger Salamander,0,575.9921265,239.1729126,NA,74.43252563,63,134.1151733,20.27215767,6.266185284,17
Tiger salamander,0,375.549469,204.3588104,NA,52.28398895,56.28415298,225.0852814,24.91151237,3.602873325,17
Tiger salamander,0,365.6751709,199.4353638,3647,50.87201691,55.29132462,227.7582245,25.10366058,10.13893414,8
Tiger salamander,0,294.1109619,230,1273,42.32478333,62.23142242,266.5534363,24.56603432,8.868260384,8
Tiger salamander,0,433.4197388,197.33078,3098,52.64239883,56.78807831,212.1647797,24.49012566,6.888119698,18
Tiger salamander,0,317.9840088,218.6272583,1656,48.50018311,60.94544601,232.1896362,24,6.761966228,8
Tiger salamander,0,223.5389709,239.26297,1414,31.46541214,61,375.3978577,24.71139336,7.4477005,8
Tiger salamander,0,366.7247009,224,1835,44.63831329,58.43402863,234.8842163,22.72049713,10.52807999,10
Tiger salamander,0,225.6654816,257.5657349,NA,28.49003983,61.51839066,436.5371704,24.67407417,10.19698429,18
Tiger salamander,0,449.1004333,221.6842804,2217,55.01238632,59,192.2687225,22.3003788,4.908360004,10
Tiger salamander,0,529.769104,216.3894043,4474,100.424614,58.1797142,117.81147,23.27976608,7.171876431,1
Tiger salamander,0,669.6643066,196.5210876,4449,138.5918427,58.32302094,82.54145813,22.48022461,4.063874722,1
Tiger salamander,0,663.3626099,210.1755676,4439,124.3819046,61.70256805,90.99150848,22.80748367,3.158153057,8
Tiger salamander,0,546.5395508,212.4505157,3461,104.5841522,58.95459366,111.4337692,23.10906219,5.666797161,17
Tiger salamander,0,677.831543,202.2134094,4391,138.1899567,59.90851974,83.26470947,22.41292572,4.285232067,1
Tiger salamander,0,534.6663208,215.3910828,NA,101.7510223,58.35185623,115.7095566,23.26480675,5.873794556,17
Tiger salamander,0,687.3153076,205.3562164,4434,143.9255981,60.72026062,81.23967743,22.5279808,3.073765755,1
Tiger salamander,0,475.752533,179.8439178,3366,103.3578491,56.23098755,99.38186646,22.85277367,3.283227682,10
Tiger salamander,0,497.2804871,230.2664185,2603,70.26548767,63,156.700943,22.60000038,5.950021267,8
Tiger salamander,0,394.1028442,242.0101013,1882,48.20484161,59.27222061,225.3280182,22.12722206,6.642299175,10
Tiger salamander,0,397.5553589,242.3012085,1943,49,60,223.5955048,22.12092972,7.635940552,10
Tiger salamander,0,399.6117554,245.5709229,1947,48.32974625,59.32974625,226.7141876,22,4.910531998,10
Tiger salamander,0,400.8119812,244.5087891,1678,48.66788483,59.6679039,224.735321,22,5.018483162,8
Tiger salamander,0,402.8561096,245.2451935,2046,49,60,222.6284332,22.02744865,5.136576176,10
Tiger salamander,0,320.6276245,220.9251099,2868,49,60,226.0000305,23.29999924,5.318662167,8
Tiger salamander,0,629.928894,210.3240509,4382,119.8190002,60.60739517,95.80750275,22.87983894,3.196339607,1
Tiger salamander,0,655.7902222,201.1756287,3890,133.9417725,59.17132187,86.13993073,22.48859215,6.312546253,1
Tiger salamander,0,411.0117798,188.0959473,4741,106.6901627,57.69113159,102.191864,23.15197372,8.32818985,17
Tiger salamander,0,549.4543457,212.8993683,NA,105.5607376,59,110.532402,23.1158638,8.542750359,17
Tiger salamander,0,545.4326782,207.4488068,4419,88.5513916,57.55123138,127.2510834,22.84844589,4.751261234,10
Tiger salamander,0,683.5714722,193.9339294,4190,141.7178802,58.69480133,80.30889893,22.43381882,5.201275826,10
Tiger salamander,0,461.1874695,185.240921,3881,102.8083725,56,104.4593582,23.26198006,6.267071724,8
Tiger salamander,0,638.543457,205.0747986,4265,130.77034,59,89.6557312,22.61048317,8.682884216,8
Tiger salamander,0,656.9049072,214.4966736,4114,103.6517715,61,107.14077,22.54295921,4.981715679,1
Tiger salamander,0,557.5145264,208.1214294,3552,107.9813385,58.21100616,106.5592575,23.05148125,8.453640938,1
Tiger salamander,0,655.8233032,212.3802948,4012,106.6371918,59.00849915,106.3161926,22.76112747,6.269731998,1
Tiger salamander,0,534.1519775,214.7992249,NA,101.7502289,58.19816589,115.6261597,23.26423645,7.228667736,17
Tiger salamander,0,547.8685303,213.2514038,4014,104.7558975,59,111.098587,23.17197037,7.383711815,17
Tiger salamander,0,656.414978,207,4396,135.3487701,60.42987061,86.41233826,22.5521183,3.957379818,18
Tiger salamander,0,539.3967285,214.2661743,NA,102.7042542,59,114.0732117,23.18221474,5.262132645,8
Tiger salamander,0,728.8200684,210.5396271,5194,147.2746887,62.47156525,78.57450104,22.4705162,4.015296459,1
Tiger salamander,0,381.4153137,219.9610748,3680,72.11297607,61.44739151,161.4481354,23.17064285,5.147629261,17
Tiger salamander,0,568.6196289,211.4236603,3914,109.9477081,59.57888794,105.3082581,22.96616173,5.487380028,8
Tiger salamander,0,623.1605835,205.4604492,3528,119.6392975,60.33498764,93.47335052,22.64463234,5.434839725,1
Tiger salamander,0,575.3433228,211.9493103,4272,111.2798386,59.0662117,104.2674103,22.94085312,4.503754139,1
Tiger salamander,0,527.2651367,211.3833771,3597,99.75242615,58.03617859,116.4893341,23.28354263,6.140493393,8
Tiger salamander,0,459.5960083,181.454834,3432,104.3884277,57.53669357,97.26160431,22.65418816,3.465972424,1
Tiger salamander,0,388.4498901,217.2569427,3523,74.22213745,61.61117935,156.1243896,23.11572647,4.592745304,8
Tiger salamander,0,549.428894,211.4698639,4321,105.0273972,58.98544312,111.028656,23.07496262,3.14128232,8
Tiger salamander,0,610.052124,202.7010193,3781,118.5996704,60.21790695,94.99437714,22.84706688,4.762759209,1
Tiger salamander,0,614.449707,208.0406799,4003,122.4326401,60.43796921,94.39598083,22.6635704,4.225725174,10
Tiger salamander,0,223.0126953,268.572113,1190,25.8359375,60.83606339,438.0822144,22.89999962,4.998083591,10
Tiger salamander,0,398.8406067,217.27948,2462,57,60.63140869,187.0847626,22.89999962,7.749876022,8
Tiger salamander,0,400.4316406,217.809845,2466,57,61,186.4339447,22.89999962,10.83316708,10
Tiger salamander,0,402.1730652,219.2144318,1998,57,61,186.1893158,22.89999962,9.248119354,8
Tiger salamander,0,400.5032043,219.6060944,2277,57,61,186.8897095,22.89999962,8.336596489,10
Tiger salamander,0,403.1704407,221.6527252,1957,57.13457108,62,186.2760925,22.89999962,8.178163528,10
Tiger salamander,0,392.0408936,225.6869507,2325,61.38062286,65.84375763,173.395752,23.96193695,4.398543358,8
Tiger salamander,0,433.1472778,196.3781281,4902,101.1918335,59.95848083,113.5062866,22.61929703,3.128578901,1
Tiger salamander,0,216.5898743,255.707489,1961,28.2916851,60,414.2853394,23.39999962,9.777145386,10
Tiger salamander,0,346.2361755,216.3486786,2048,51.50130463,59,208.7044525,22.89248848,7.767888069,8
Tiger salamander,0,290.5245667,232.9651031,1678,34.97739792,58,302.1919861,23.00231171,7.149357319,10
Tiger salamander,0,401.5888062,214.9902496,2584,54.37657928,62.68465805,201.2822571,23.49400902,4.71998024,10
Tiger salamander,0,229.3038788,237.5523224,1341,33.04874039,61,358.7043762,24.52072334,6.256141186,8
Tiger salamander,0,239.6546021,266,1838,28.46367264,61.46371078,392.5474243,22.7813282,3.412667036,10
Tiger salamander,0,236.8743286,257.8276978,1446,28.05519867,60,379.2493591,23.11722946,7.772631645,17
Tiger salamander,0,573.8585815,239,4687,74.17409515,63,133.359024,20.23943138,5.464436054,10
Tiger salamander,0,376.5476685,210.8804016,3030,88.55220032,58.34388351,145.336853,23.44414139,4.937521935,18
Tiger salamander,0,381.6218872,221.1797943,2913,67.64077759,62.19869232,171.6698456,23.5995121,3.387359619,8
Tiger salamander,0,2858.953613,277.3210754,7457,289.9500732,76.29564667,25.72076988,14.43745136,2.584590912,1
Western Tiger Salamander,0,290.2961121,242.1863403,3142,32.86993027,57,291.0699463,23.81863403,14.24657249,17
Western Tiger Salamander,0,295.9699402,244,2952,33,57,292.7302246,23.89999962,14.60022163,17
Western Tiger Salamander,0,352.0182495,242.1535034,1217,35.31981659,58,261.8973083,23.89999962,7.161432743,17
Western Tiger Salamander,0,267.204834,245,2782,29.32552147,56,329.6798706,24.31180382,12.77257252,17
Western Tiger Salamander,0,268.3467712,243.6486359,3261,31,57,306.8706665,23.86965942,12.80125523,15
Western Tiger Salamander,0,272,243,3142,31.69245148,56,305.9326782,24,13.38108444,17
Western Tiger Salamander,0,267.6235962,245,3010,29,56,334.9079285,24.39999962,11.93091011,15
Western Tiger Salamander,0,292.9564209,244.0027771,3514,32.06100464,57,296.1975708,23.90036964,11.57637882,15
Western Tiger Salamander,0,269.5571289,245,NA,30,56.29477692,319.125885,24.20000076,11.72409248,15
Western Tiger Salamander,0,266.2758484,245,NA,29,56,331.6969299,24.31882477,14.23683262,17
Western Tiger Salamander,0,302.395813,243,2734,33.45519638,57,285.6843262,23.79999924,13.171031,10
Western Tiger Salamander,0,308.1199341,243.085495,NA,33.95866776,57.44212723,280.9504395,23.7557869,11.97684669,17
Western Tiger Salamander,0,287.892334,242.7278595,3859,33,57,292.1284485,23.90349579,15.07878971,15
Western Tiger Salamander,0,294.9411621,244.0319214,2867,32.94034195,57,294.2547607,23.89999962,12.85354805,17
Western Tiger Salamander,0,285.1012268,245,2688,31,56.29596329,309.8327332,24.29673576,12.65239334,17
Western Tiger Salamander,0,277.5168762,243.4595642,3602,31.54056549,56,308.4711914,24.05541611,15.31188202,15
Western Tiger Salamander,0,291.9679565,245,NA,32,57,299.6679077,24.03248024,13.38252449,17
Western Tiger Salamander,0,297.4527588,240,1553,33,57,294.7516479,24,11.91172123,10
Western Tiger Salamander,0,414.499176,190.8084259,1914,52.49043274,53,175.2281952,23,5.708110332,10
Western Tiger Salamander,0,311.6669006,231.58638,1497,46.25955963,60.23047638,222.395813,23.53849602,3.539761782,10
Western Tiger Salamander,0,362.2281494,224.9709625,1385,51.9582901,61.01316833,200.5978546,23.30269051,3.977787495,10
Western Tiger Salamander,0,359.0175476,218.5071106,1486,51.07427979,58.8807106,199.1423492,23.10084152,4.187565327,8
Western Tiger Salamander,0,1265.713867,200.258255,4952,141.3904114,62.30968094,64.64547729,20.71896935,4.802670002,1
Western Tiger Salamander,0,411.1938782,195.4287567,1657,53.12308502,53.69407272,177.0121155,22.98771286,7.472377777,8
Western Tiger Salamander,0,326.1239929,237.9360962,1707,34,57,275.2050476,23.79999924,5.213646412,17
Western Tiger Salamander,0,288.9121704,245,3582,31,57,305.1386414,24.20000076,15.04544735,17
Western Tiger Salamander,0,420.0041504,166.4432068,2570,149.0665436,53.61112213,68.83721161,21.50543022,5.027962685,10
Western Tiger Salamander,0,460.4074097,177.1477966,5232,132.245163,56.60902405,83.08522797,22.49064827,7.443567276,10
Western Tiger Salamander,0,294.5495605,189.8807526,2001,117.9414444,55.26243973,107.9904175,24.40587044,13.58108425,17
Western Tiger Salamander,0,285.4528198,192.3642426,3246,115.9314423,56,111.3669205,24.60694885,12.93075752,17
Western Tiger Salamander,0,364.7210388,189.1808319,4245,107.7390518,56.18083191,107.5486984,23.36484146,13.29823494,8
Western Tiger Salamander,0,290.9268799,191.4077759,2786,116.8167267,56,109.5899506,24.47759438,14.64239597,10
Western Tiger Salamander,0,285.0532837,191.5835724,3295,115.7514725,55.74121094,111.4720764,24.58423615,14.73740864,17
Western Tiger Salamander,0,278.3964539,193.4320221,4197,114.3751678,56,113.9391403,24.74865723,13.60996246,15
